module_code,capacity
SURG-296,5
SURG-299,5
SURG-299,5
SURG-401,50
SURG-410,10
SURG-411,10
SURG-413,10
SURG-425,10
SURG-425T,10
SURG-428,10
SURG-428T,10
SURG-430,10
SURG-430T,10
SURG-431,10
SURG-431T,10
SURG-432,10
SURG-433,10
SURG-437,10
SURG-437T,10
SURG-438,10
SURG-438T,10
SURG-445,10
SURG-445T,10
SURG-448,10
SURG-448T,10
SURG-454,10
SURG-454T,10
SURG-466,10
SURG-496,5
SURG-496,5
SURG-496,4
SURG-496,4
SURG-496,5
SURG-496,4
SURG-496,4
SURG-496,5
SURG-496,5
SURG-496,5
SURG-496,5
SURG-496,5
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-002,20
SYN-100,32
SYN-100,16
SYN-100,16
SYN-100,32
SYN-100,16
SYN-100,16
SYN-100,32
SYN-100,16
SYN-100,16
SYN-100,32
SYN-100,16
SYN-100,16
SYN-100,32
SYN-100,16
SYN-100,16
SYN-100,32
SYN-100,16
SYN-100,16
SYN-100,32
SYN-100,16
SYN-100,16
SYN-100,32
SYN-100,16
SYN-100,16
SYN-100,32
SYN-100,16
SYN-100,16
SYN-100,32
SYN-100,16
SYN-100,16
SYN-100,32
SYN-100,16
SYN-100,16
SYN-100,32
SYN-100,16
SYN-100,16
SYN-100,32
SYN-100,16
SYN-100,16
SYN-100,32
SYN-100,16
SYN-100,16
SYN-100,32
SYN-100,16
SYN-100,16
SYN-150,21
SYN-150,21
SYN-150,21
SYN-150,21
SYN-150,21
SYN-150,21
SYN-150,21
SYN-150,21
SYN-150,21
SYN-150,21
TDAC-001,12
TDAC-001,12
TDAC-001,12
TDAC-001,12
TDAC-001,12
TDAC-001,12
TDAC-101,12
TDAC-101,12
TDAC-101,12
TDAC-104,20
TDAC-106,20
TDAC-108,20
TDAC-108,20
TDAC-115,20
TDAC-122,30
TDAC-122,30
TDDE-001,60
TDDE-001,12
TDDE-001,12
TDDE-001,12
TDDE-001,12
TDDE-001,12
TDDE-111,20
TDDE-130,20
TDDE-131,20
TDDE-131,20
TDDE-132,20
TDDM-001,18
TDDR-101,20
TDDR-108,20
TDDR-190,35
TDGE-001,72
TDGE-001,12
TDGE-001,12
TDGE-001,12
TDGE-001,12
TDGE-001,12
TDGE-001,12
TDGE-010,225
TDGE-011,245
TDGE-025,20
TDGE-025,20
TDGE-025,20
TDGE-025,20
TDGE-040,50
TDGE-040,25
TDGE-040,25
TDGE-124,245
TDGE-125,193
TDGE-125,200
TDGE-199,10
TDGR-212,8
TDGR-212,8
TDGR-219,5
TDGR-220A,8
TDGR-221A,8
TDGR-223A,8
TDGR-224A,8
TDGR-225A,8
TDGR-229,1
TDGR-229,1
TDGR-229,1
TDGR-229,1
TDGR-239,8
TDGR-240,5
TDGR-244,20
TDGR-244,20
TDGR-245,5
TDGR-250,5
TDGR-251,5
TDGR-251,5
TDGR-254,5
TDGR-270A,10
TDGR-274,20
TDGR-275,10
TDGR-276,5
TDGR-278,15
TDGR-278,15
TDGR-279,3
TDGR-279,4
